docID, likelihood 
12087, -734.7689536998 
12088, -930.2256458388 
12089, -912.8740963260 
12090, -548.3933774452 
12091, -694.6255912198 
12092, -975.6701146006 
12093, -807.0979187635 
12094, -844.1738673777 
12095, -867.8957023303 
12096, -545.4881038890 
12097, -699.2202728443 
12098, -904.0248732910 
12099, -1063.9772242358 
12100, -1232.7124474382 
12101, -1256.6472598145 
12102, -827.6891253326 
12103, -823.5471541516 
12104, -1029.5719957336 
12105, -923.3549879845 
12106, -819.8801776175 
12107, -951.8695663068 
12108, -1060.5261606312 
12109, -1168.1880030723 
12110, -1016.9223301414 
12111, -528.3409070219 
12112, -562.4684472742 
12113, -635.3896756503 
12114, -527.1917009052 
12115, -482.1733872756 
12116, -669.1604229009 
12117, -746.4142061291 
12118, -639.4398304712 
12119, -568.1312946591 
12120, -556.3154601552 
12121, -558.6514049156 
12122, -799.0695404196 
12123, -820.8361444550 
12124, -704.9083686876 
12125, -749.5865274229 
12126, -942.5586657337 
12127, -781.7747337824 
12128, -616.8936380563 
12129, -783.8163774083 
12130, -694.3678943018 
12131, -788.9530450614 
12132, -796.4438274081 
12133, -744.2960221204 
12134, -877.2656114122 
12135, -930.1388293301 
12136, -641.4408307759 
12137, -879.2762989003 
12138, -846.8490239822 
12139, -510.9171735934 
12140, -987.9294196667 
12141, -954.8483864186 
12142, -1063.4324539800 
12143, -909.1778112572 
12144, -762.0403224733 
12145, -802.5845267612 
12146, -955.7760601155 
12147, -801.5267791476 
12148, -785.5436252550 
12149, -546.3033266543 
12150, -886.4813975740 
12151, -932.7328757753 
12152, -947.4593093688 
12153, -982.7624192563 
12154, -926.1336972871 
12155, -1037.7300783185 
12156, -880.9927331854 
12157, -858.9971712390 
12158, -872.0958606737 
12159, -1143.4845916655 
12160, -603.9682625769 
12161, -884.3342214771 
12162, -1069.7728371931 
12163, -1059.1929849064 
12164, -1398.8710994294 
12165, -286.9753935413 
12166, -687.4615203265 
12167, -1113.6742381706 
12168, -994.4659101147 
12169, -807.6595594467 
12170, -892.9598388648 
12171, -847.6157336686 
12172, -813.3426230483 
12173, -974.2964205571 
12174, -584.7995543488 
12175, -612.0910605966 
12176, -856.8897465824 
12177, -698.1342747609 
12178, -996.9112886831 
12179, -738.1766936061 
12180, -707.4120967277 
12181, -682.4423957876 
12182, -887.6750074957 
12183, -577.1539927658 
12184, -643.8811996573 
12185, -569.1937845974 
12186, -752.8995939091 
12187, -628.4926846589 
12188, -853.5264694524 
12189, -682.5743458185 
12190, -743.2525788418 
12191, -847.3720050055 
12192, -687.1545875990 
12193, -773.3702771127 
12194, -565.2155204883 
12195, -579.7360334803 
12196, -519.3005409030 
12197, -723.9239944523 
12198, -466.4660444704 
12199, -565.8303009665 
12200, -899.6839132577 
12201, -677.6788445136 
12202, -1001.9224158475 
12203, -503.4260638176 
12204, -771.3946103877 
12205, -710.1361147336 
12206, -710.1037395013 
12207, -684.0943171289 
12208, -500.7267903620 
12209, -445.7112025514 
12210, -651.0550699636 
12211, -345.5230128052 
12212, -520.8040655529 
12213, -461.2891034560 
12214, -629.9765663529 
12215, -756.2922108155 
12216, -732.8062988689 
12217, -662.1739456045 
12218, -655.9200231042 
12219, -533.5950887766 
12220, -544.9201213029 
12221, -679.5243605281 
12222, -750.8603605823 
12223, -667.6331268658 
12224, -509.5237996678 
12225, -636.1851070183 
12226, -418.8537515062 
12227, -811.3355085303 
12228, -1092.7479367226 
12229, -1000.8255986337 
12230, -983.6559753053 
12231, -688.2641572205 
12232, -879.0106099013 
12233, -1079.1438337185 
12234, -1209.5322607193 
12235, -1050.2806841748 
12236, -1124.6774775689 
12237, -1075.6348073168 
12238, -804.2638837450 
12239, -572.7267478547 
12240, -757.8150062061 
12241, -1179.2162485215 
12242, -1206.4807150259 
12243, -998.2403458201 
12244, -665.1206081025 
12245, -979.9436280370 
12246, -1002.6768522308 
12247, -1015.1112543256 
12248, -791.4877585935 
12249, -1084.8659027119 
12250, -924.3229900073 
12251, -1143.1554820545 
12252, -848.1066389507 
12253, -853.9532108201 
12254, -1151.3574336144 
12255, -909.8152719974 
12256, -1199.0236210012 
12257, -933.4420907181 
12258, -1210.2980786568 
12259, -1081.0867888463 
12260, -1033.1180972307 
12261, -1323.9794326452 
12262, -931.7729836970 
12263, -972.9216582590 
12264, -1149.5827625456 
12265, -979.0626382453 
12266, -960.4341804512 
12267, -1150.6170735817 
12268, -1459.6789943104 
12269, -941.9082460681 
12270, -1054.6088814219 
12271, -1082.5506361773 
12272, -1246.6589958755 
12273, -906.4208572863 
12274, -741.5148049908 
12275, -607.2855354536 
12276, -931.9345486259 
12277, -960.5045123409 
12278, -720.7881934065 
12279, -687.1631398603 
12280, -656.9827675527 
12281, -878.3155129158 
12282, -732.1633213507 
12283, -771.1442241130 
12284, -1382.1219382716 
12285, -901.1790192562 
12286, -1099.3074024380 
12287, -866.4647047903 
12288, -958.7049432255 
12289, -728.1329166060 
12290, -723.2458365989 
12291, -736.0093260430 
12292, -730.6276110386 
12293, -748.8877670301 
12294, -1129.6180682938 
12295, -821.5608011540 
12296, -1141.2553543685 
12297, -875.9047402724 
12298, -996.1557556139 
12299, -656.1991646484 
12300, -738.3933342279 
12301, -608.8884936150 
12302, -856.8665447587 
12303, -865.1374101678 
12304, -776.9422493671 
12305, -754.8693541176 
12306, -866.9639909094 
12307, -858.6789521831 
12308, -615.8674260851 
12309, -785.1114330331 
12310, -849.5430168128 
12311, -926.5690886598 
12312, -928.7839425861 
12313, -775.3533311071 
12314, -387.3171439401 
12315, -480.5677330209 
12316, -744.9674522479 
12317, -627.4105762275 
12318, -753.6432665750 
12319, -494.3590212197 
12320, -712.3350378549 
12321, -889.2353652794 
12322, -795.0653224664 
12323, -561.9233127789 
12324, -783.6428537540 
12325, -904.3897127900 
12326, -826.1028720024 
12327, -1058.2252832212 
12328, -684.5769416057 
12329, -1241.7674747501 
12330, -1090.1447078869 
12331, -709.7907688457 
12332, -678.2041865155 
12333, -827.3646475118 
12334, -891.4987199179 
12335, -775.9174014262 
12336, -552.6679342460 
12337, -891.5582980608 
12338, -830.4380608394 
12339, -1034.4861009556 
12340, -908.9669499471 
12341, -728.5467311910 
12342, -506.2681287956 
12343, -636.9784408142 
12344, -783.7879246219 
12345, -834.6738879488 
12346, -665.1077929209 
12347, -609.0207230016 
12348, -673.4811444774 
12349, -894.9885172595 
12350, -1138.1438707524 
12351, -765.1979794292 
12352, -796.4520075887 
12353, -757.7459980975 
12354, -799.2053190580 
12355, -601.9970415158 
12356, -825.1266957393 
12357, -1342.3069601713 
12358, -1073.0018723133 
12359, -838.7685629612 
12360, -969.1506151364 
12361, -854.6639496765 
12362, -599.1296682456 
12363, -810.1511005981 
12364, -875.1128008959 
12365, -810.2009774936 
12366, -1220.5705333932 
12367, -936.7099111280 
12368, -723.7203928265 
12369, -794.3255043219 
12370, -551.5082666979 
12371, -595.4931730717 
12372, -503.5734150647 
12373, -767.5353211530 
12374, -800.2443725577 
12375, -763.3869591014 
12376, -760.9188134959 
12377, -691.7372551828 
12378, -800.0594198649 
12379, -764.6772878976 
12380, -575.3384184566 
12381, -686.9666186183 
12382, -547.1164319853 
12383, -864.8691007225 
12384, -942.9631656377 
12385, -783.3709806925 
12386, -640.5097617587 
12387, -691.7894079377 
12388, -689.9684091518 
12389, -1077.7061253786 
12390, -872.0121370931 
12391, -837.2560519750 
12392, -634.7994250980 
12393, -874.2099326408 
12394, -628.8302230755 
12395, -771.5267196530 
12396, -587.0081385232 
12397, -657.2206144022 
12398, -962.7851183986 
12399, -779.0179212325 
12400, -509.8223308190 
12401, -632.1083536540 
12402, -867.8922816264 
12403, -763.6069465773 
12404, -854.0272596313 
12405, -658.9058269512 
12406, -482.2399301445 
12407, -857.3709114442 
12408, -542.4514435057 
12409, -620.4129257216 
12410, -485.9474336994 
12411, -683.5807603364 
12412, -737.1844761647 
12413, -555.2303647857 
12414, -657.6633728339 
12415, -489.8757140830 
12416, -690.5397022944 
12417, -1192.1437805318 
12418, -689.8675615947 
12419, -1006.2849695727 
12420, -810.7349679313 
12421, -661.0410019670 
12422, -539.0584649085 
12423, -519.0519913605 
12424, -611.7134736230 
12425, -788.1454741970 
12426, -994.8100662549 
12427, -872.6802100371 
12428, -707.4656626434 
12429, -623.7789726185 
12430, -782.9215231634 
12431, -720.0609118444 
12432, -611.2636363992 
12433, -583.2667700996 
12434, -855.4177218957 
12435, -731.2964192203 
12436, -610.3219487431 
12437, -632.7061596764 
12438, -729.8298990017 
12439, -719.2997140027 
12440, -543.9262647134 
12441, -550.5586386979 
12442, -765.9074357234 
12443, -680.3277105589 
12444, -825.4005752554 
12445, -621.9910126709 
12446, -665.8015604149 
12447, -812.0604948565 
12448, -858.5619554706 
12449, -632.7747079466 
12450, -641.8621980375 
12451, -543.5554487642 
12452, -997.5967238236 
12453, -884.6026354433 
12454, -852.5093630117 
12455, -820.6365211990 
12456, -631.1818892392 
12457, -591.4878310335 
12458, -739.0033570288 
12459, -705.3662357713 
12460, -973.1833543867 
12461, -990.1213937300 
12462, -886.9392784178 
12463, -1373.9714431328 
12464, -1136.7679894596 
12465, -724.3537766547 
12466, -906.3324031742 
12467, -1075.9189651181 
12468, -809.6154278371 
12469, -612.7795499583 
12470, -1072.2494468971 
12471, -873.5334845263 
12472, -853.6547243157 
12473, -771.2119139348 
12474, -579.0204487061 
12475, -693.0727557372 
12476, -882.8116838030 
12477, -887.9819083872 
12478, -623.2740405289 
12479, -625.6189264556 
12480, -962.5119135994 
12481, -783.6945021970 
12482, -919.6399115842 
12483, -796.1158609395 
12484, -897.6132375593 
12485, -638.9633362383 
12486, -868.2016389395 
12487, -794.9428531229 
12488, -589.5460664915 
12489, -808.0297646296 
12490, -871.4704755587 
12491, -935.3634976564 
12492, -597.9222516114 
12493, -601.1981289978 
12494, -986.2701776917 
12495, -695.8865389513 
12496, -762.2123598926 
12497, -641.7794944175 
12498, -798.7872929052 
12499, -672.8265148154 
12500, -744.5554401267 
12501, -743.2817145966 
12502, -576.1790732081 
12503, -1006.2562688684 
12504, -717.9314525527 
12505, -654.8318470747 
12506, -532.2638049154 
12507, -691.6526876736 
12508, -580.8864363827 
12509, -720.5080239942 
12510, -842.4522991227 
12511, -835.1544747891 
12512, -734.5435180150 
12513, -862.4390500272 
12514, -704.1763244734 
12515, -839.4339215387 
12516, -681.7582683236 
12517, -737.6999042650 
12518, -589.5238444890 
12519, -513.7254431677 
12520, -662.9601441690 
12521, -497.8686398193 
12522, -701.4409929153 
12523, -1129.5090780724 
12524, -648.0565168312 
12525, -865.2832988172 
12526, -609.1555512077 
12527, -685.5605194821 
12528, -713.2574872407 
12529, -669.4673065877 
12530, -691.3380329871 
12531, -616.8769465518 
12532, -942.5172453296 
12533, -641.8082576405 
12534, -812.5465587162 
12535, -580.4730758996 
12536, -744.3808544263 
12537, -520.9163910820 
12538, -650.8400003008 
12539, -589.7016077560 
12540, -688.0321337537 
12541, -841.3848791927 
12542, -746.6268599005 
12543, -743.6390471621 
12544, -693.7981082580 
12545, -730.4606805988 
12546, -565.9943879125 
12547, -537.9310615284 
12548, -459.5580085845 
12549, -713.1086032581 
12550, -851.7465137718 
12551, -644.0984313723 
12552, -523.8491986432 
12553, -455.6462954522 
12554, -522.1757175463 
12555, -475.9294570254 
12556, -519.6057499012 
12557, -535.7509560940 
12558, -529.7966446401 
12559, -549.9447448261 
12560, -542.3372287610 
12561, -538.9683969117 
12562, -698.1902649804 
12563, -862.9887904170 
12564, -804.3520736465 
12565, -864.2563705470 
12566, -455.0204456369 
12567, -668.4820504235 
12568, -470.9415954072 
12569, -630.0943183077 
12570, -890.8340882844 
12571, -511.0972629483 
12572, -737.9508585859 
12573, -613.4940925495 
12574, -891.7525128938 
12575, -544.1367769860 
12576, -788.7960032791 
12577, -675.8189919740 
12578, -911.8376481978 
12579, -876.3231048305 
12580, -574.4568164367 
12581, -622.3561090135 
12582, -708.0604810571 
12583, -480.0015534447 
12584, -517.8029244962 
12585, -683.9925519416 
12586, -802.8788873407 
12587, -682.6804040912 
12588, -606.8156650649 
12589, -654.8444139240 
12590, -862.2765211546 
12591, -898.8147249534 
12592, -756.6316471059 
12593, -745.2149586813 
12594, -889.4226442883 
12595, -945.5606482492 
12596, -870.8379101091 
12597, -761.7267369485 
12598, -726.2218373661 
12599, -766.1036071929 
12600, -452.5468500833 
12601, -607.4422414589 
12602, -570.4404325899 
12603, -599.0386495379 
12604, -616.5173246490 
12605, -558.3305741248 
12606, -796.5043158384 
12607, -534.5303602786 
12608, -532.6154970552 
12609, -639.9373614140 
12610, -793.8231816278 
12611, -545.9098967137 
12612, -708.4915487143 
12613, -529.9139294019 
12614, -657.9745306347 
12615, -554.3115062964 
12616, -671.3294518638 
12617, -549.4363943270 
12618, -490.2805223941 
12619, -452.7127298160 
12620, -480.1898171116 
12621, -739.8153326998 
12622, -522.7558605283 
12623, -733.9365123225 
12624, -466.1569532737 
12625, -599.7612720656 
12626, -576.3967304459 
12627, -607.2806675294 
12628, -710.0813994224 
12629, -812.7987473175 
12630, -736.5167448769 
12631, -656.6955642225 
12632, -628.7414545009 
12633, -624.3264971603 
12634, -950.2639152339 
12635, -744.0611582528 
12636, -563.2876095295 
12637, -526.8517047647 
12638, -661.1454973623 
12639, -517.8070859703 
12640, -797.8822701276 
12641, -470.1398539189 
12642, -503.2793274965 
12643, -492.0002805499 
12644, -504.8239880182 
12645, -627.8890549681 
12646, -669.5368417795 
12647, -597.5979146944 
12648, -632.0076674271 
12649, -645.9141870820 
12650, -638.3336384457 
12651, -759.6404136411 
12652, -517.4960780182 
12653, -661.8976207885 
12654, -889.5404695614 
12655, -466.3930467154 
12656, -771.4213248245 
12657, -854.7500541152 
12658, -1019.4552493420 
12659, -677.5786828422 
12660, -696.0067028834 
12661, -686.0059941965 
12662, -703.5641891907 
12663, -619.7072331826 
12664, -616.5379535158 
12665, -887.7680098727 
12666, -763.2265124224 
12667, -586.7208780125 
12668, -534.6471377586 
12669, -547.4385030169 
12670, -794.3829308099 
12671, -938.1569972384 
12672, -629.9861923666 
12673, -651.7258181143 
12674, -702.7936743644 
12675, -698.1098392271 
12676, -719.4515609646 
12677, -564.5412906994 
12678, -421.9500684821 
12679, -520.2762597709 
12680, -454.1378176180 
12681, -364.7189236098 
12682, -708.1333622111 
12683, -690.6603528579 
12684, -682.7840302107 
12685, -626.0263529904 
12686, -585.5229620982 
12687, -1003.5026585994 
12688, -1036.3433673470 
12689, -659.6147601473 
12690, -745.8254867708 
12691, -936.7548684436 
12692, -811.8075030887 
12693, -762.1399131299 
12694, -919.8632933899 
12695, -611.8473538470 
12696, -536.4059737331 
12697, -821.1616711357 
12698, -765.4572498686 
12699, -732.1499001397 
12700, -708.9361166662 
12701, -923.9372663434 
12702, -830.1719967315 
12703, -975.5724620926 
12704, -558.6629728442 
12705, -676.0526585543 
12706, -616.8991501101 
12707, -838.5607386044 
12708, -736.4749222747 
12709, -770.4990095350 
12710, -651.6664910357 
12711, -669.8138455486 
12712, -728.2092507857 
12713, -564.6034143820 
12714, -750.2062623089 
12715, -759.3989438499 
12716, -751.0014043877 
12717, -815.4426371727 
12718, -1080.6090122691 
12719, -787.9151953497 
12720, -974.4584898740 
12721, -626.7048410732 
12722, -912.4684635626 
12723, -698.0465311068 
12724, -597.9293307344 
12725, -509.7132118401 
12726, -922.2323677871 
12727, -649.2715556269 
12728, -664.1272879746 
12729, -565.8446811350 
12730, -636.4362306292 
12731, -420.0594800950 
12732, -554.0921773386 
12733, -580.5531606506 
12734, -1088.4197231538 
12735, -934.1732199412 
12736, -1070.8185823692 
12737, -1050.0968667217 
12738, -587.5802821165 
12739, -754.5797385571 
12740, -514.6105925678 
12741, -573.9118646372 
12742, -712.5412641220 
12743, -610.7149839096 
12744, -627.7459304902 
12745, -730.0146666515 
12746, -672.3149149649 
12747, -454.8768271640 
12748, -595.4778079779 
12749, -645.4400192272 
12750, -979.7320713169 
12751, -628.8102877201 
12752, -503.3702968735 
12753, -655.4296947792 
12754, -840.0421952703 
12755, -700.2007108838 
12756, -617.1120331643 
12757, -611.1871668254 
12758, -721.0170997927 
12759, -756.2529821346 
12760, -787.1238159459 
12761, -767.4162705662 
12762, -785.3164187302 
12763, -620.1926210393 
12764, -662.6064561407 
12765, -488.1745679124 
12766, -630.1356899210 
12767, -783.0867709868 
12768, -837.5633966102 
12769, -661.1960176572 
12770, -693.7404848777 
12771, -856.0347451435 
12772, -1044.5654324360 
12773, -874.2787993559 
12774, -642.2936015037 
12775, -615.1605363452 
12776, -779.4838501020 
12777, -679.2531763602 
12778, -792.4456941922 
12779, -655.1609086408 
12780, -613.4145343704 
12781, -750.9621202205 
12782, -866.0761563963 
12783, -565.0900301099 
12784, -634.9689446248 
12785, -643.8849033105 
12786, -755.0358665111 
12787, -447.0368160581 
12788, -732.4115419440 
12789, -628.0199466265 
12790, -661.2724138367 
12791, -801.4272627357 
12792, -908.8849530539 
12793, -384.0050427548 
12794, -985.8908020080 
12795, -779.3076417782 
12796, -811.9547008540 
12797, -876.2854899075 
12798, -692.3155968755 
12799, -959.3361857545 
12800, -785.2965770003 
12801, -638.5076265792 
12802, -540.0144381464 
12803, -545.4022593227 
12804, -655.8067846745 
12805, -495.6319830561 
12806, -1123.3438011563 
12807, -612.6573625525 
12808, -661.4480934332 
12809, -841.2335409541 
12810, -1227.5182521503 
12811, -707.5928843044 
12812, -933.6942124132 
12813, -965.7012859264 
12814, -651.9359938565 
12815, -1525.8649732468 
12816, -465.6197622332 
12817, -1382.5548298892 
12818, -513.2943040476 
12819, -903.7884997022 
12820, -482.0945088615 
12821, -814.1033641012 
12822, -998.8424283190 
12823, -955.6517789202 
12824, -1190.4113530418 
12825, -1226.5485141626 
12826, -665.0217443709 
12827, -1045.9126703929 
12828, -740.3338967393 
12829, -639.1358919581 
12830, -639.4040966149 
12831, -472.2613107484 
12832, -769.6720880852 
12833, -579.9699443319 
12834, -1196.0924405257 
12835, -569.5081795082 
12836, -718.0504778730 
12837, -540.5915313448 
12838, -495.2141701707 
12839, -549.6188044899 
12840, -466.5302807436 
12841, -631.7183248984 
12842, -712.8909206291 
12843, -801.7275319067 
12844, -585.5404781289 
12845, -520.0251430390 
12846, -532.9849699797 
12847, -460.0877877450 
12848, -495.8931394904 
12849, -600.6385333649 
12850, -602.3252196728 
12851, -790.9886331402 
12852, -514.3157586911 
12853, -544.3947947757 
12854, -678.2884024521 
12855, -625.8357808044 
12856, -665.8354098443 
12857, -578.0896446218 
12858, -772.0642665106 
12859, -707.5105928515 
12860, -755.8798185717 
12861, -611.0579015527 
12862, -550.4194167172 
12863, -564.4846220057 
12864, -729.8611418422 
12865, -492.3146245397 
12866, -549.2422217402 
12867, -509.6069995774 
12868, -622.7305678662 
12869, -745.2007579168 
12870, -669.4966038284 
12871, -615.8581781377 
12872, -733.5126473556 
12873, -968.1862292991 
12874, -842.5583720590 
12875, -884.5229672928 
12876, -632.5172485497 
12877, -751.2988217120 
12878, -833.0884660571 
12879, -898.9013637217 
12880, -622.4685204896 
12881, -852.8036482088 
12882, -1095.5391490443 
12883, -1130.7866565182 
12884, -809.7253050208 
12885, -1104.3757429671 
12886, -919.0421408318 
12887, -1196.5031488309 
12888, -1182.4908153724 
12889, -950.6904278688 
12890, -718.5962441903 
12891, -933.0060212072 
12892, -705.3372862776 
12893, -413.8704522084 
12894, -902.1699592348 
12895, -888.5507288778 
12896, -1055.6557240253 
12897, -795.8085308045 
12898, -697.3387245507 
12899, -783.1930492788 
12900, -787.8371093823 
12901, -1047.4518316316 
12902, -678.1816270431 
12903, -1108.6029745157 
12904, -611.4605773798 
12905, -841.0422946217 
12906, -974.3100267888 
12907, -758.7652141747 
12908, -690.5409041799 
12909, -898.7329643135 
12910, -857.8936865665 
12911, -819.3450219258 
12912, -867.5698759552 
12913, -1049.4922243950 
12914, -965.5035928439 
12915, -941.4393233962 
12916, -523.1167662537 
12917, -770.0876585734 
12918, -703.4081343840 
12919, -780.2902752576 
12920, -727.5803973984 
12921, -734.7470647578 
12922, -694.7203034671 
12923, -683.9238588071 
12924, -856.7179135908 
12925, -633.5373118619 
12926, -1079.5098704401 
12927, -857.6680443543 
12928, -916.0072091261 
12929, -701.7382395996 
12930, -688.0953710619 
12931, -859.1013381131 
12932, -773.4771289286 
12933, -767.9637100619 
12934, -815.7889731240 
12935, -638.2573216233 
12936, -621.9541021194 
12937, -547.9366105531 
12938, -559.9564337742 
12939, -940.3923997157 
12940, -732.8310678626 
12941, -713.3031553629 
12942, -750.8606638805 
12943, -645.2063060624 
12944, -568.4094395123 
12945, -626.1388597125 
12946, -635.8204193476 
12947, -871.1772516698 
12948, -538.8818383196 
12949, -699.3567422988 
12950, -533.4941202291 
12951, -658.2369817117 
12952, -910.8543896710 
12953, -680.5661269640 
12954, -736.4633663061 
12955, -629.1292277822 
12956, -781.5394259488 
12957, -834.4096217148 
12958, -891.4887061041 
12959, -1043.1819766778 
12960, -1176.2827378420 
12961, -931.5297427670 
12962, -714.4175554455 
12963, -675.3105185451 
12964, -1015.3682820667 
12965, -1043.5416172650 
12966, -965.5249696863 
12967, -611.5790095595 
12968, -560.4468800438 
12969, -558.1291209798 
12970, -641.1031670870 
12971, -477.7427866338 
12972, -510.2727022286 
12973, -487.0922119482 
12974, -560.2602250274 
12975, -558.1366363430 
12976, -580.0353153381 
12977, -573.1512370905 
12978, -706.0032721926 
12979, -816.1656982125 
12980, -598.6031722427 
12981, -514.3209906695 
12982, -450.9288122505 
12983, -617.4555671364 
12984, -806.2713340655 
12985, -725.7517108654 
12986, -509.9538279657 
12987, -723.3049451569 
12988, -740.7812277552 
12989, -770.7356575238 
12990, -793.6669568297 
12991, -695.8882049858 
12992, -826.0950641479 
12993, -1090.0838627210 
12994, -689.2889544597 
12995, -532.1248805266 
12996, -702.1344756955 
12997, -737.9674811441 
12998, -662.6899194436 
12999, -487.0336547792 
13000, -791.4005938407 
13001, -981.2910281463 
13002, -863.4434245241 
13003, -851.5586717122 
13004, -434.1524516866 
13005, -582.1816094554 
13006, -1190.5003221805 
13007, -685.8641865180 
13008, -481.7452090670 
13009, -606.8004515530 
13010, -794.1963446000 
13011, -654.9492600224 
13012, -550.0808210564 
13013, -498.9747892188 
13014, -409.8607068619 
13015, -485.2004825914 
13016, -443.5039916590 
13017, -696.0370946488 
13018, -557.0682313571 
13019, -528.0375893033 
13020, -593.8871090001 
13021, -544.2068625098 
13022, -663.8131787705 
13023, -574.8826421727 
13024, -648.2019106066 
13025, -714.8124448284 
13026, -568.8849057620 
13027, -944.3409942303 
13028, -722.5708157501 
13029, -797.5642588637 
13030, -685.1164925068 
13031, -883.1383264918 
13032, -633.1069802962 
13033, -710.8362307297 
13034, -578.3951347684 
13035, -755.2865965504 
13036, -809.2340486873 
13037, -707.7012463866 
13038, -811.4720159154 
13039, -781.6126415763 
13040, -812.7741918472 
13041, -603.3995869287 
13042, -536.7838120435 
13043, -765.3191978152 
13044, -558.6817218007 
13045, -842.3014041609 
13046, -594.7385176850 
13047, -870.9222423277 
13048, -658.7135132956 
13049, -1021.7515921883 
13050, -755.4086661355 
13051, -771.7509009812 
13052, -866.5570647289 
13053, -817.5004030627 
13054, -866.7813859581 
13055, -925.3397133958 
13056, -1114.5249815315 
13057, -827.3150999358 
13058, -431.7852611420 
13059, -502.3578412569 
13060, -715.4671161227 
13061, -980.3805007105 
13062, -842.1428171648 
13063, -714.3041605677 
13064, -814.0808648496 
13065, -705.2750892268 
13066, -828.8077129890 
13067, -848.9491174229 
13068, -530.5020535422 
13069, -501.2648370208 
13070, -705.9212592284 
13071, -743.6498926465 
13072, -807.2700817816 
13073, -618.1429314274 
13074, -563.1144985363 
13075, -729.1663865704 
13076, -847.6450510328 
13077, -677.0833245246 
13078, -552.3469752251 
13079, -594.8471300384 
13080, -696.0793039924 
13081, -880.5734777275 
13082, -695.5287876165 
13083, -438.3998984394 
13084, -601.7661209853 
13085, -863.6443163439 
13086, -683.0582024314 
13087, -570.1221039910 
13088, -698.3478653962 
13089, -699.5552407883 
13090, -641.2373698080 
13091, -667.1996658873 
13092, -727.7469229199 
13093, -634.7220546621 
13094, -500.2591011966 
13095, -618.8176660234 
13096, -470.5008130466 
13097, -851.8356916484 
13098, -1014.0339267737 
13099, -672.2378383159 
13100, -723.0226240658 
13101, -662.4804361368 
13102, -692.0930718831 
13103, -893.1755655487 
13104, -1012.3206244218 
13105, -827.5378689487 
13106, -640.2541348912 
13107, -969.9822421139 
13108, -784.8574714143 
13109, -806.1206235219 
13110, -597.5302987912 
13111, -813.6142087047 
13112, -895.3286114849 
13113, -758.5919181853 
13114, -577.3723008164 
13115, -782.5570862208 
13116, -1494.5213029853 
13117, -861.5503972816 
13118, -1140.3181672146 
13119, -637.5434439435 
13120, -601.3521567464 
13121, -649.1160029249 
13122, -778.4189258996 
13123, -647.5803339366 
13124, -573.7969666710 
13125, -689.1786174248 
13126, -923.4182798494 
13127, -840.0959880671 
13128, -654.9407443862 
13129, -555.8737580705 
13130, -955.6521824936 
13131, -576.7470349599 
13132, -606.7404444393 
13133, -654.5489766518 
13134, -753.8284065107 
13135, -580.6097863803 
13136, -707.4590256920 
13137, -751.3706065832 
13138, -624.5752046151 
13139, -516.1900081075 
13140, -837.5994037952 
13141, -755.4835617748 
13142, -1073.2786249235 
13143, -621.7469820735 
13144, -867.0915384353 
13145, -665.3080485449 
13146, -806.6423667714 
13147, -608.9609332839 
13148, -564.2138001978 
13149, -742.5754114554 
13150, -554.7077244022 
13151, -784.8880684549 
13152, -545.4673986710 
13153, -510.1208169992 
13154, -563.1548654356 
13155, -713.2533138860 
13156, -652.7739702779 
13157, -766.5393608714 
13158, -710.3197344670 
13159, -889.7317852671 
13160, -944.3709278788 
13161, -953.5789398760 
13162, -929.7893292312 
13163, -786.5915513229 
13164, -962.5764248377 
13165, -626.6490527821 
13166, -714.6173232576 
13167, -663.8951294513 
13168, -884.1679906859 
13169, -1123.4663559005 
13170, -932.6172375013 
13171, -644.2939227767 
13172, -823.5683189358 
13173, -849.4898050378 
13174, -586.6046798942 
13175, -802.2796975138 
13176, -675.8243947105 
13177, -912.3128434492 
13178, -944.3301826371 
13179, -934.0077161391 
13180, -575.0566443013 
13181, -465.1519845886 
13182, -735.2040430393 
13183, -938.1586814864 
13184, -543.2666388762 
13185, -509.3197217108 
13186, -788.5898796804 
13187, -935.4823648421 
13188, -1002.1249466288 
13189, -585.5912125340 
13190, -620.6305391298 
13191, -667.1422604306 
13192, -564.1136352230 
13193, -527.8280705149 
13194, -650.6520029400 
13195, -679.5245028726 
13196, -720.1635557000 
13197, -793.3383212196 
13198, -393.4189076133 
13199, -410.4938137112 
13200, -520.5458810095 
13201, -597.3863907805 
13202, -603.8527222335 
13203, -480.5206085460 
13204, -630.3508040169 
13205, -698.5916995074 
13206, -568.0895835198 
13207, -886.5166647050 
13208, -772.8680298235 
13209, -637.5065301133 
13210, -642.2997496866 
13211, -453.5499187973 
13212, -783.3063266538 
13213, -916.2357259813 
13214, -718.9089768554 
13215, -541.1525751907 
13216, -478.7365081603 
13217, -703.1558956771 
13218, -679.1762643237 
13219, -696.1741195109 
13220, -675.1485368172 
13221, -554.1502111651 
13222, -635.3659643771 
13223, -795.5710232715 
13224, -764.5514119209 
13225, -805.5112601937 
13226, -765.9910141788 
13227, -887.5706291026 
13228, -537.8528324945 
13229, -363.8497865100 
13230, -756.5355548556 
13231, -734.7550588738 
13232, -707.7561493099 
13233, -748.2559978128 
13234, -858.5346151497 
13235, -854.1809928872 
13236, -487.6125567014 
13237, -1029.0356100979 
13238, -547.2819349611 
13239, -1127.3870282162 
13240, -661.4161317619 
13241, -1013.0023405344 
13242, -712.0127581798 
13243, -917.7189482829 
