0 0.0234578337 0 0.4291217309 0.5453256979 0 0.0020947376 0 0 0 
0 0 0.0009141408 0.1364705621 0.8614433303 0 0.0011719669 0 0 0 
0 0 0 0.0809553322 0.9190446678 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0.0107131654 0.9877499087 0.0015369259 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0.1596034575 0 0.8403965425 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0.0074825387 0.9925174613 0 0 0 0 0 
0 0 0.3022385914 0.0011488430 0.6966125656 0 0 0 0 0 
0 0 0.7057331156 0 0.2942668844 0 0 0 0 0 
0 0 0.0833399975 0 0.9166600025 0 0 0 0 0 
0 0 0.2812912817 0 0 0 0 0 0.7187087183 0 
0 0 0.4446506112 0 0 0 0 0 0.5553493888 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0.3509189793 0 0.6490810207 0 0 0 0 0 
0 0 0.6955624841 0 0.3044375159 0 0 0 0 0 
0 0 0.9795372910 0 0.0204627090 0 0 0 0 0 
0 0 0.8302381189 0 0 0 0 0 0.1697618811 0 
0.0028123186 0 0.6457513660 0 0.0048425796 0 0.3465937358 0 0 0 
0.0014954088 0 0.3339939254 0.2055894739 0.4589211919 0 0 0 0 0 
0 0 0 1.0000000000 0 0 0 0 0 0 
0 0 0 1.0000000000 0 0 0 0 0 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0.9960772633 0 0.0039227367 0 0 0 0 0 
0 0 0.9923271653 0 0 0 0 0 0.0076728347 0 
0.2640929741 0 0.0152340091 0.1452273990 0.4706663558 0 0.0020534718 0 0.1027257902 0 
0 0 0 0.9973182641 0.0026817359 0 0 0 0 0 
0 0 0.0322984542 0.5077654706 0.3547202757 0 0 0 0 0.1052157995 
0 0 0 0.8450867733 0.1549132267 0 0 0 0 0 
0 0 0.9311997462 0.0366887636 0.0321114901 0 0 0 0 0 
0.1119232282 0 0.0038867057 0 0.8588790147 0 0 0 0.0253110515 0 
0.3532143038 0 0.5028442065 0 0 0 0 0 0.1439414898 0 
0 0 0 0.7275310610 0.0405418976 0 0 0 0 0.2319270414 
0.0055808211 0 0.6142984606 0 0 0 0 0 0.3801207183 0 
0 0 0.7835647309 0.0365484257 0.1798868434 0 0 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0.0195179912 0 0 0 0 0 0.9804820088 0 
0 0 0 0.8040656725 0.1893020492 0.0066322783 0 0 0 0 
0 0 0.8209579938 0 0 0 0 0 0.1790420062 0 
0 0 0.2422441479 0 0 0 0 0 0.7577558521 0 
0 0 0.4552908944 0 0 0 0 0 0.5447091056 0 
0 0 0.4967327386 0 0.5032672614 0 0 0 0 0 
0 0 0.6975650389 0 0 0 0 0 0.3024349611 0 
0.0041677569 0 0.0420757841 0.2088521561 0.1346538924 0.5762850456 0.0339653648 0 0 0 
0 0 0.7116541529 0.0020725821 0.2199376438 0 0 0 0 0.0663356212 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0.0148921556 0 0 0 0 0 0.9851078444 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0.0303747834 0 0.4967609627 0.0224757572 0.1449512912 0 0 0.3054372055 0 0 
0 0.0044465934 0.6696066609 0.0248714616 0 0.2014955259 0.0073213039 0.0922584544 0 0 
0 0.1977835553 0 0.5181635574 0 0 0.0029500895 0 0 0.2811027978 
0 0 0.4091887967 0 0 0 0 0.4362388411 0.1545723622 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0.4479999467 0 0 0 0 0.4923562807 0.0596437726 0 
0 0.0020788547 0.7851740513 0 0 0.0126540824 0 0.2000930116 0 0 
0.9947356917 0 0 0 0 0 0 0 0 0.0052643083 
0.0099829918 0 0 0 0 0 0 0.7333365050 0.2566805032 0 
0 0 0 0 0 0 0 1.0000000000 0 0 
0 0 0 0 0 0 0.0064851918 0.9935148082 0 0 
0.0160700572 0 0.0013145455 0 0 0 0 0.7347584047 0.2478569925 0 
0.1936498160 0 0 0 0 0 0 0 0.8063501840 0 
0.4835452734 0 0.0027607632 0 0 0 0 0.2953239564 0.2183700070 0 
0 0 0 0.0490607266 0 0.8906824251 0.0602568484 0 0 0 
0 0 0 0.0439866997 0 0.6013821932 0.3546311070 0 0 0 
0.0129440875 0 0 0 0.0090586688 0 0.5575873352 0.4204099085 0 0 
0 0 0 0.1384151058 0 0.7820102921 0.0730147457 0.0065598564 0 0 
0 0 0 0 0 1.0000000000 0 0 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 0 0.6473601763 0 0 0.1610391115 0.0933651550 0.0145433728 0.0836921844 0 
0.0459346042 0 0.0017498230 0 0 0 0 0.3625080790 0.5898074937 0 
0.0213154139 0 0.0326422109 0 0 0 0.3082290990 0.6378132761 0 0 
0 0.8914038660 0 0 0 0.1085961340 0 0 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0.0692143781 0.5123212161 0 0 0 0.4145370063 0 0 0.0039273996 0 
0.2749900200 0.1079730125 0 0 0.0277750352 0.2570506195 0.1006323009 0.2300669522 0 0.0015120597 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0.0018423963 0.2209111110 0 0 0.7590031359 0.0182433568 0 0 0 
0 0 0 0 0 0 0 0 0.9998168945 0.0001831055 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0.6008298058 0 0 0 0.3991701942 0 0 0 0 
0 0.8804584925 0 0 0 0.1195415075 0 0 0 0 
0 0 0.1222510465 0 0.8777489535 0 0 0 0 0 
0 0.9443921694 0 0 0 0 0 0 0 0.0556078306 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0.5737243416 0 0.3073015726 0.0028722001 0 0 0 0 0.1161018857 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0.4583320315 0 0.4445871407 0 0 0 0 0 0.0970808278 
0 0.2843730897 0 0.0345347932 0 0 0 0 0 0.6810921171 
0 0 0 0.6780881092 0.2978089410 0.0156909812 0 0 0 0.0084119686 
0 0 0.6439688143 0 0 0 0 0.0010405597 0.3549906260 0 
0 0 0 0.9126520213 0.0873479787 0 0 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0.0172163312 0 0.5117395668 0 0.4700646290 0.0009794730 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0 0 0.0052365107 0 0.3837390363 0.6110244530 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0.0014938362 0 0.2546554842 0 0 0 0.6572064034 0.0866442762 0 0 
0 0 0 0 0 0 0 0 0 1.0000000000 
0.3306530426 0 0.2716278008 0 0 0 0 0 0.3977191566 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0.3555221051 0 0.0053879808 0 0 0 0 0 0.6390899142 0 
0.0017814350 0 0 0 0 0.0609490355 0.5397686619 0.3975008677 0 0 
0 0.9028042038 0.0971957962 0 0 0 0 0 0 0 
0 0 0.1018151717 0 0 0 0 0.8981848283 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 0 0.4228650480 0 0 0 0 0.4702082860 0.1069266661 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0.4210605425 0 0.0210486256 0.0824628297 0.3571477382 0 0.0508366635 0.0045752029 0 0.0628683975 
0 0.0112105943 0 0 0 0.9887894057 0 0 0 0 
1.0000000000 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1.0000000000 0 0 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 1.0000000000 0 0 0 0 0 0 0 0 
0 0 0 0 0 1.0000000000 0 0 0 0 
0 0.7368069239 0 0 0 0.2631930761 0 0 0 0 
0 0.5348645493 0 0.0650621945 0 0 0 0 0 0.4000732562 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0.0062376236 0.8762124502 0 0 0.0022345796 0 0 0.1153153466 0 
0 0.3319953468 0 0 0 0.6669855325 0.0010191208 0 0 0 
0.0022187235 0.7202609845 0 0.0981195650 0.0238962239 0.0927648231 0.0627396801 0 0 0 
0.0018457217 0 0.4425915697 0 0.5555627086 0 0 0 0 0 
0.0024744462 0 0.3087331118 0.3056012579 0.2785862062 0.0531213200 0.0514836580 0 0 0 
0.0061035555 0 0 0.6104475748 0.3834488697 0 0 0 0 0 
0 0 0.5296402720 0 0.0018692429 0 0 0 0.4684904851 0 
0.0104819035 0 0.3270500741 0.0037235837 0 0 0.6587444388 0 0 0 
0.0037523517 0 0 0.0490342826 0.3382566744 0 0.6089566913 0 0 0 
0.0010488856 0 0.8994479205 0 0.0995031939 0 0 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0.5078733476 0 0.0202413202 0 0 0 0.4718853322 0 
0 0 0.1270341226 0 0.8729658774 0 0 0 0 0 
0 0 0.5761141410 0 0 0 0 0 0.4238858590 0 
0 0 0.4178727927 0 0 0 0 0 0.5821272073 0 
0 0 0.9767196124 0 0 0 0.0232803876 0 0 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0 0.9334297235 0.0665702765 0 0 0 0 0 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0.8951699323 0 0.0005752875 0 0 0 0.0795376494 0.0247171307 
0 0 0 0.0026973502 0.5575964913 0 0 0 0 0.4397061586 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0 0.0041372792 0.6816291823 0 0 0 0 0.3142335384 
0 0 0 0.0475279630 0.1673222577 0 0 0 0 0.7851497794 
0 0 0 0 1.0000000000 0 0 0 0 0 
0 0 0.2772064172 0.0011752152 0.7216183676 0 0 0 0 0 
0 0 0 0.2558169576 0.7441830424 0 0 0 0 0 
0 0 0 0 0.9833928479 0 0 0 0 0.0166071521 
0 0 0.6777370374 0 0.3182963492 0 0 0 0.0039666134 0 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0.7815966380 0 0.2184033620 0 0 0 0 0 
0 0 0.4594220698 0.1726963484 0.2468087739 0 0 0 0 0.1210728078 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 1.0000000000 0 0 0 0 0 0 0 
0.0023732888 0 0.3275242549 0.3001299625 0.2485987106 0.1213737831 0 0 0 0 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0.0043991923 0.0848901982 0.5461283351 0 0 0 0 0.3645822745 
0 0 0.1013690706 0 0 0 0 0 0.8986309294 0 
0 0 0.0051317743 0.0125999580 0.8741702029 0 0 0 0.1061449398 0.0019531250 
0 0 0 0.2504839016 0.6328448234 0 0 0 0 0.1166712750 
0 0 0 0.0049310191 0.8054849351 0 0 0 0 0.1895840457 
0 0 0 0.0157531697 0 0 0 0 0 0.9842468303 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0 0.9965887032 0 0 0 0 0 0.0034112968 
0 0 0 0 0 0 0 0 0 1.0000000000 
0.0034112968 0 0.9965887032 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0.0628638898 0.0022579968 0.7820750229 0 0 0 0 0.1528030905 
0 0 0 0.5956610434 0.4043389566 0 0 0 0 0 
0 0 0 0.3061265789 0 0 0 0 0 0.6938734211 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0 0.0145934085 0.6158002390 0 0 0 0 0.3696063525 
0 0 0.6700823542 0.1099716479 0.2199459980 0 0 0 0 0 
0 0 0.8383536068 0.0850285906 0.0018845442 0 0 0.0039485885 0.0707846700 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0.1476229776 0 0 0 0 0.1506441183 0.7017329041 0 
0 0 0 0.0111335509 0.1326739767 0 0 0 0 0.8561924724 
0 0 0 0 0 0 0 0 1.0000000000 0 
0 0 0.0103781552 0.4312837442 0.4137708844 0 0 0 0 0.1445672161 
0 0 0 0.3814651668 0 0 0 0 0 0.6185348332 
0 0 0.2323172558 0.3444482533 0.4232344909 0 0 0 0 0 
0 0 0 0.1625694989 0.3308866145 0 0 0 0 0.5065438866 
0 0.0116693819 0.0651254130 0.9203166453 0 0.0009965315 0.0018920283 0 0 0 
0.0025450209 0 0.1660536557 0.3542292770 0.4771720464 0 0 0 0 0 
0.6379914663 0 0.0383524594 0 0.3236560743 0 0 0 0 0 
0 0 0.2121884740 0 0 0 0 0.7878115260 0 0 
0.6939317161 0 0.2672455150 0 0 0 0 0 0.0388227689 0 
0.0025977584 0 0 0 0 0 0.5028941191 0.4945081224 0 0 
0 0 0 0.0032630151 0.4945188972 0 0 0 0 0.5022180877 
0 0 0 0 0 0 1.0000000000 0 0 0 
0 0.1334851332 0 0.1769876715 0.0849350151 0 0 0 0 0.6045921802 
0.0046667601 0 0.3802266339 0.1957134318 0 0 0.1143857651 0 0.3050074091 0 
0 0 0.2996926891 0.0923534349 0.6063653552 0 0.0015885208 0 0 0 
0 0 0 0.5902826210 0 0 0 0 0 0.4097173790 
0 0 0.7052976904 0 0 0 0 0 0.2947023096 0 
0 0 0 0 0 0 0 1.0000000000 0 0 
0 0 0 0 0 0 0 0 0 1.0000000000 
0 0 0 0 0 0 0 1.0000000000 0 0 
0 0 0.0032326768 0.0146455250 0.7047653182 0 0 0 0.2773564799 0 
0 0 1.0000000000 0 0 0 0 0 0 0 
0.0038143901 0 0 0.2054148800 0 0 0.7907707299 0 0 0 
0.0324731676 0 0.3545870651 0.0047812766 0.6034594595 0 0 0 0 0.0046990313 
0 0 1.0000000000 0 0 0 0 0 0 0 
0 0 0.6396533268 0.0382686059 0.3204921934 0 0.0015858739 0 0 0 
0.0013630955 0 0 0.0818563403 0 0 0.9167805642 0 0 0 
0.1273630436 0 0.5235903314 0 0.3490466249 0 0 0 0 0 
0 0 0 0 0 0 1.0000000000 0 0 0 
0 0 0 0.2456112412 0.7543887588 0 0 0 0 0 
0 0 0 0.0000416637 0 0 0.9999583363 0 0 0 
0.0032682396 0 0.4446547752 0.4291294781 0.0227443810 0 0.1002031260 0 0 0 
0 0 0 0 0 0 0 0 0 1.0000000000 
0.0038247417 0 0.2715969565 0.6966228301 0 0 0 0 0.0279554717 0 
