0 0 0.2420003871 0 0 0 0.0017072636 0 0 0 0.0703096408 0 0.0012654069 0 0 0 0.0042334614 0 0 0 0 0 0.0010583666 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0013162133 0 0.3067587461 0.3713505143 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.0533524249 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6705297157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2737116439 0 0 0 0 0 0 0 0.0012440345 0.0011621809 0 
0 0 0 0 0 0 0 0.0391672956 0 0 0 0 0 0 0 0 0.0061731291 0 0 0 0 0 0.0059998332 0 0 0 0 0 0 0 0 0.0639019385 0 0 0 0 0 0 0 0.8847578036 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.0010469382 0 0 0.5477855336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0140413888 0 0 0.0777843735 0 0 0.3593417659 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2485880687 0.0093800629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4844595533 0 0 0 0 0 0 0 0.1412014120 0.0064391898 0.1099317133 
0 0 0 0 0 0 0 0.0021019315 0 0 0 0 0.0028567207 0 0 0 0.2167080752 0 0 0 0.1618702618 0 0 0 0 0 0 0 0 0 0 0.1969817101 0 0 0 0.3580195092 0 0 0 0.0068163116 0 0 0 0 0 0.0009151114 0 0 0.0037226724 0.0500076961 
0 0 0 0 0 0 0 0 0 0 0 0 0.0607343946 0 0 0 0 0 0 0 0 0 0.0511413388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8881242666 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.0194286263 0 0 0 0 0 0 0 0 0.0069965177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0906903127 0 0 0.0011396183 0 0 0.8817449250 0 0 0 0 0 0 0 0 0 0 
0.0550895982 0 0 0 0 0 0 0.1804437478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0134575088 0 0 0.0207351521 0.0273582591 0 0 0.0156454254 0 0 0 0 0 0 0.6872703087 
0 0 0.0195680928 0 0 0 0 0 0 0 0 0 0 0.0406520595 0 0.1869202004 0.2084489158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5300838066 0 0 0 0 0 0 0 0 0 0.0143269249 
0 0 0 0 0 0 0 0.0316041503 0 0 0 0 0 0 0 0 0 0 0 0.0062749899 0 0 0 0.0608459847 0.0056435540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8956313212 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.1312516322 0.1764393174 0 0 0 0 0.1151935833 0 0 0.0082507735 0.0024153663 0 0 0 0 0 0 0 0 0.0020628526 0 0 0.0468752646 0 0 0 0.0985633476 0.0202852534 0 0 0 0 0.3368390787 0.0210590114 0 0 0 0.0390176826 0.0017468363 0 0 0 0 
0 0 0 0 0 0 0 0.0082506226 0 0 0 0 0 0 0 0 0.1129210831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4985571244 0 0 0 0 0 0 0 0.3802711700 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0019883419 0 0 0 0 0 0 0 0.9980116581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9963155522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0036844478 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0030135831 0 0.0280592575 0 0 0.9689271594 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2834562415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0073212430 0 0 0 0 0 0.7092225155 0 0 0 0 0 0 0 0 0 0 
0 0 0.6107823640 0 0 0 0.0043872287 0 0 0 0 0 0.0036295330 0 0 0.0125924167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0781590457 0 0 0.2904494119 0 0 0 0 0 0 0 0 0 0 
0 0 0.0802469609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0046257579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9087425539 0 0 0 0 0 0 0 0 0 0.0063847272 
